language,description,context,tenant_id,tenant_name,topic_name,topic_description,word_count,taskId
17850,deu,"Sie arbeiten im Schadendienst einer Versicherungsgesellschaft. Ihr Kunde teilt Ihnen telefonisch mit, dass sich drei Container mit seinen Waren auf dem Schiff MV Europa befinden. Dieses lief nach einem Maschinenschaden auf Grund und es wurde Havarie Grosse erklärt. Ihr Kunde hat eine Pauschalpolice auf Basis der ABVT 2006.c) Erklären Sie Ihrem Kunden die Besonderheit in Bezug auf die Versicherungssumme bei Havarie Grosse.",,150.0,VBV Default,,,62,71eQf982UDaNStzMTCqMQ
17851,deu,Warum ist die Durchführung von Regressen in der Transportversicherung wichtig und wird immer wichtiger? Nennen Sie drei Gründe und antworten Sie jeweils in 1-2 vollständigen Sätzen.,,150.0,VBV Default,,,26,1oY25dRckL5aNjjBqpZQ1R
17852,deu,"Sie arbeiten im Schadendienst einer Versicherungsgesellschaft. Ihr Kunde teilt Ihnen telefonisch mit, dass sich drei Container mit seinen Waren auf dem Schiff MV Europa befinden. Dieses lief nach einem Maschinenschaden auf Grund und es wurde Havarie Grosse erklärt. Ihr Kunde hat eine Pauschalpolice auf Basis der ABVT 2006.
a) Erklären Sie Ihrem Kunden, was eine Havarie Grosse ist.",,150.0,VBV Default,,,58,4iVRxDvnOgDayijoLgUn9u
17853,deu,"Plane und beschreibe ein Experiment, mit dem du nachweisen kannst, dass Elektromagnete Pole haben.","Elektrischer Strom bewirkt, dass Lampen Licht aussenden. Welche weiteren Wirkungen hat elektrischer Strom?   Der Kran im Bild oben hat keinen Haken, sondern eine große Platte am Ende des Kranseils. Der Gegenstand scheint an der Platte „zu kleben“. Der Kran kann Gegenstände, die Eisen enthalten, hochheben. Die Platte am Ende des Kranseils ist ein Magnet, dessen magnetische Wirkung man ein- und ausschalten kann. Ansonsten könnte der Kran die einmal hochgehobenen Gegenstände nicht wieder ablegen. Hans Christian Oersted entdeckte 1820, dass eine Magnetnadel in der Nähe eines elektrischen Stromes aus ihrer ursprünglichen Lage ausgelenkt wird. Diese magnetische Wirkung lässt sich zum Bau eines Elektromagnets nutzen. Dazu wickelt man einen isolierten Draht um eine Eisenstange. Diese spiralförmige Anordnung wirkt ähnlich wie ein Stabmagnet, d.h., an den Enden bilden sich jeweils ein Nord- und ein Südpol. Auch ohne Eisenkern hat eine solche Spule im geschlossenen Stromkreis diese Wirkung, allerdings deutlich schwächer als mit Eisenkern. Der Vorteil eines Elektromagneten besteht darin, dass man ihn ein- und ausschalten kann. Vertauscht man die Anschlüsse an der elektrischen Quelle, so wechseln die Magnetpole. Die Wärmewirkung des elektrischen Stromes wird in verschiedenen Geräten (z. B. Bügeleisen oder Föhn) genutzt. Elektrische Leiter in einem geschlossenen Stromkreis können sich erwärmen. Die Temperatur des Leiters kann so weit ansteigen, dass er zu glühen beginnt. Welche Temperatur erreicht wird, hängt z. B. von der Dicke, der Länge und dem Material des Leiters sowie von der Nennspannung der elektrischen Quelle ab. Die elektrischen Leitungen dehnen sich infolge der Temperaturerhöhung aus. Eine LED in einem geschlossenen Stromkreis sendet Licht aus. Die Farbe wird durch das leitende Material bestimmt. In vielen Fällen ist die Lichtwirkung des elektrischen Stromes mit der Wärmewirkung verbunden. Leuchtende Stoffe sind meistens sehr heiß. Der Vorteil einer LED ist, dass der elektrische Strom in ihr eine nur geringe Wärmewirkung zeigt. Wirkungen können unterschiedlich stark auftreten. Dies lässt sich auf unterschiedlich starke elektrische Ströme zurückführen.   Ein stromführender Leiter zeigt in seiner Umgebung magnetische Wirkung. Elektrischer Strom erwärmt einen Leiter. Elektrischer Strom führt in Lampen zu Licht.",140.0,EKV_Physik,,,14,1t1PhuQLHbv7ycUKjQhPBl
17858,deu,Eine Mondfinsternis kann es nur bei Vollmond geben. Begründe dies.,"Eine Sonnenfinsternis zu sehen, ist ein ganz besonderes Erlebnis, das die Menschen schon immer stark beeindruckt hat. Am hellen Tag verfinstert sich die Sonne und nur die leuchtende Korona ist zu sehen. Einige Minuten lang tritt Dämmerung ein.   Da die Sonne eine riesige Lichtquelle ist, entstehen hinter der viel kleineren Erde Kern- und Halbschattenraum. Der Kernschattenraum der Erde reicht fast 1,5 Millionen km ins All. Wenn der Mond in den Kernschattenraum der Erde eintritt, kommt es zu einer Mondfinsternis: Man sieht ihn nicht mehr. Läuft er nur durch den Halbschattenraum der Erde, wird er nicht ganz dunkel. Zu einer Sonnenfinsternis kann es nur bei Neumond kommen, wenn sich der Mond zwischen Erde und Sonne befindet. Hinter dem Mond entstehen ein Kern- und ein Halbschattenraum. Beobachter im Kernschattenraum „sehen“ die Sonne ganz vom Mond verdeckt, eine totale Sonnenfinsternis. Die Menschen im Halbschattenraum sehen die Sonne teilweise verdeckt, also eine partielle Sonnenfinsternis . Die Bahn des Mondes um die Erde ist gegenüber der Bahn der Erde um die Sonne geneigt. Der Mond befindet sich bei seinem Umlauf meistens oberhalb oder unterhalb der Erdbahn. Er wirft damit in diesem Fall keinen Schatten auf die Erde. Es kommt deshalb nicht bei jedem Umlauf des Mondes zu einer Mond- bzw. Sonnenfinsternis. Totale Sonnenfinsternisse sind recht häufig. Der Kernschattenraum hat auf der Erdoberfläche einen Durchmesser von bis zu 300 km . Durch die Bewegung von Erde und Mond wandert dieser Schattenraum auf der Erdoberfläche auf einem Streifen von mehreren tausend Kilometer Länge. Deshalb kann man eine totale Sonnenfinsternis jeweils nur auf einem kleinen Teil der Tagseite der Erde beobachten. Mondfinsternisse finden seltener statt. Dafür kann man sie von der ganzen Nachtseite der Erde aus beobachten. In einem Jahr gibt es maximal 7 Finsternisse (davon 4 oder 5 Sonnenfinsternisse und 2 oder 3 Mondfinsternisse). Minimal gibt es 2 Finsternisse (beides Sonnenfinsternisse).   Bei einer Mondfinsternis befindet sich der Mond im Schattenraum der Erde. Bei einer Sonnenfinsternis befindet sich ein Teil der Erde im Schattenraum des Mondes.",140.0,EKV_Physik,,,10,aIFDYfLys5Wa1qXrJFubhQ
17859,deu,"Bei einer totalen Mondfinsternis kann man statt eines komplett verdunkelten Mondes einen tiefroten Mond beobachten, der auch Blutmond genannt wird. Recherchiere den Ursprung seiner Farbe.",,140.0,EKV_Physik,,,25,aI9qjyfL0GL7TLxrInxbOq
17860,deu,Die Theorie X von McGregor stellt einen Teufelskreis dar. Erklären Sie warum.,,153.0,connectsolutions_de_v2,,,12,3KxImJIkFON7tICoFPu45D
17863,deu,"Begründe, warum eine Treppe auch eine schiefe Ebene ist.","Die schiefe Ebene hilft den Menschen An öffentlichen Gebäuden sind neben Treppen auch Rampen vorhanden. Die Rampen sollen vor allem Menschen mit Rollstuhl den Zugang ins Gebäude erleichtern. Eine Rampe ist ein Beispiel für eine schiefe Ebene.   Rampe die Rampe: schräge Fläche   Die schiefe Ebene untersuchen Mit dem Versuchsaufbau in der Grafik kannst du untersuchen, wie man mithilfe einer schiefen Ebene Kraft sparen kann. Dazu hältst du einen Experimentierwagen mit einem Federkraftmesser auf einer schiefen Ebene fest. Die Zugkraft F Z , die du zum Festhalten benötigst, ist dabei genauso groß wie die Hangabtriebskraft F H , die den Wagen die schiefe Ebene hinunterzieht. Wenn du mit der schiefen Ebene eine Last nach oben transportierst, dann gilt: Je kleiner der Steigungswinkel α ist, desto kleiner ist die Hangabtriebskraft F H und im gleichen Maß die Zugkraft F Z . Mit der schiefen Ebene kann man also Kraft sparen. Allerdings wird der Kraftweg mit kleineren Steigungswinkeln immer größer. Die Goldene Regel der Mechanik gilt auch bei der schiefen Ebene.   Merke: Eine schiefe Ebene hilft, Kraft zu sparen. Sie vergrößert aber den Kraftweg entsprechend.",140.0,EKV_Physik,,,9,82UIHb2obbU9vU5ae0qNft
17868,deu,Schreibe den Satz im Präsens. Wei und Mei - das Projekt - anfangen - .,,128.0,CV_641193ae7206291a2069a4f5,,,15,8FgmWY1ECv69Wxh2kmHjwF
17874,deu,"In diesen Texten kommen drei unterschiedliche Begriffe vor: Wärme, Temperatur und thermische Energie. Erkläre (mithilfe des Teilchenmodells) die Unterschiede zwischen diesen Begriffen.","Wärme verändert die Temperatur Wärme wird zugeführt oder abgegeben. Wenn einem Körper Wärme zugeführt wird, dann steigt seine Temperatur . Wenn ein Körper Wärme abgibt, dann sinkt seine Temperatur. Die Temperatur eines Körpers wird mit einem Thermometer gemessen. Ein Thermometer zeigt uns Temperaturen aber keine Wärme an. In Bild steigt die Temperatur der kalten Hände, weil die Heizung Wärme an die Hände abgibt. Wenn die Jugendlicheim Bild im Winter ins Freie geht und keine Handschuhe trägt, dann geben die Hände Wärme ab. Die Hände werden kalt.   Wärme und Temperatur sind nicht das Gleiche Die Grafik zeigt zwei Wannen mit Wasser. In einer Wanne befindet sich 1 Liter Wasser, in der anderen sind 2 Liter. Beide Wassermengen haben eine Temperatur von 20 ° C und sollen auf 50 ° C erwärmt werden. Die Anfangstemperatur und die Endtemperatur beider Wassermengen sind gleich. Die Wärme, die dafür zugeführt werden muss, ist aber unterschiedlich groß. Bei den 2 Litern Wasser muss mehr Wärme zugeführt werden als bei 1 Liter, um die gleiche Temperatur von 50 ° C zu erreichen. Dieses Beispiel zeigt, dass man zwischen Wärme und Temperatur unterscheiden muss.   Die Brown’sche Bewegung Im Jahre 1827 untersuchte der schottische Botaniker Robert Brown (1773 – 1858) Pollenstaub im Wasser. Im Mikroskop beobachtete er, dass sich der Pollenstaub im Wasser ständig bewegt. Diese Bewegung wurde nach ihm Brown’sche Bewegung genannt. Woher kommt aber diese Bewegung?   der Botaniker der Botaniker: Experte für Pflanzen   der Pollenstaub der Pollenstaub: leichter, flugfähiger, männlicher Samen einer Blüte   Teilchenbewegung Die Brown’sche Bewegung kann mit dem Teilchenmodell erklärt werden: Die Wasserteilchen stoßen ständig gegen die Pollenteilchen und setzen diese in Bewegung.   Temperatur und Telchenbewegung Die Teilchenbewegung hängt mit der Temperatur eines Körpers zusammen: Wenn sich die Temperatur eines Körpers erhöht, dann bewegen sich die Teilchen schneller.   Thermische Energie Die Energie, die in der Bewegung der Teilchen gespeichert ist, wird thermische Energie genannt. Je schneller sich die Teilchen bewegen, desto höher ist die Temperatur und desto höher ist die thermische Energie. Bewegen sich die Teilchen nur langsam, dann hat ein Körper eine niedrigere Temperatur und eine geringere thermische Energie.   Der absolute Nullpunkt Wenn man einen Körper immer weiter abkühlt, dann nimmt die Bewegung seiner Teilchen immer weiter ab. Irgendwann ist es so kalt, dass sich die Teilchen nicht mehr bewegen können. Dann ist die niedrigste Temperatur erreicht, die überhaupt möglich ist. Diese niedrigste Temperatur bezeichnet man als absoluten Nullpunkt . Er liegt bei - 273 , 15 ° C . Den absoluten Nullpunkt wählte Lord Kelvin als Nullpunkt für seine Temperatur-Skala, die Kelvin-Skala ( 0 K = - 273 , 15 ° C ) .   absolut absolut: vollständig, total   Merke: Das Thermometer zeigt Temperaturen an. Wärme wird zugeführt oder abgegeben und verändert damit die Temperatur. Je stärker sich die Teilchen im Inneren eines Körpers bewegen, desto höher ist die Temperatur und die innere Energie des Körpers.",140.0,EKV_Physik,,,22,JzX8WekTrW6U2e0YjeIaW
17876,deu,Schreibe einen Satz mit den folgenden Wörtern im Präsens: Hund - fressen - Futter,,128.0,CV_641193ae7206291a2069a4f5,,,14,2cRTXB8z4D45QN1gqluLG1
17878,deu,Beschreiben Sie die verfahrenstechnische Auswirkung bei Betrieb im Vakuum:Antworten Sie in einem Satz.,,77.0,BASF_DE,,,13,4m6FJLx1QI8aBGCuMV1dPJ
17880,deu,Unser Gehirn verfügt über zwei getrennte Hemisphären. Die Linke steuert die rechte Seite unseres Körpers. Was kontrolliert die Rechte?,,11.0,connectsolutions_de,,,19,rFuUIC9FkX5HR5lyfbzQm
17883,deu,Ein Gegenstand aus Eisen wird sowohl vom Nord- als auch vom Südpol eines Magnets angezogen. Erläutere dies mit Hilfe der Vorstellung von den Elementarmagneten.,"Modell von Magneten Manfred Grote, Lüchow Münzen und Schraubenmuttern ziehen sich normalerweise gegenseitig nicht an. Trotzdem werden die Münzen hier von der Schraubenmutter gehalten. Auch die Münzen untereinander ziehen sich an. Eine Stricknadel wird zum Magnet Streicht man mit demselben Pol eines starken Magnets mehrmals in derselben Richtung über eine Stricknadel aus Stahl, so kann die Nadel anschließend eine Büroklammer aus Eisen anziehen. Eine Stricknadel wird magnetisiert. Marzell, Alfred, Schwäbisch Gmünd Untersucht man die Stricknadel mit einer  Magnetnadel magnetisiert Durchtrennt man die Stricknadel in der Mitte, so sind beide Teilstücke wieder vollständige Magnete mit jeweils einem Nord- und einem Südpol. Das Modell der Elementarmagnete Um die Beobachtung zu erklären, stellt man sich vor, dass die Stricknadel aus sehr vielen sehr kleinen Magneten besteht. Diese werden  Elementarmagnete Modell der Elementarmagnete Marzell, Alfred, Schwäbisch Gmünd Anwendung des Modells Könnte man die Ordnung der Elementarmagnete aufheben, müsste aus dem „Stricknadel-Magnet“ wieder eine normale Stricknadel werden. Dies gelingt tatsächlich mit mehreren Hammerschlägen auf den „Stricknadel-Magnet“ oder durch starkes Erhitzen. Die Stricknadel wird so  entmagnetisiert Ein Eisennagel lässt sich sogar noch leichter magnetisieren und entmagnetisieren als die Stricknadel aus  Stahl Stahl ist eine besondere Metall-Legierung, die hauptsächlich aus Eisen besteht. Nord- und Südpol eines Magnets treten immer gemeinsam auf. Beim Teilen eines Magnets entstehen zwei neue Magnete mit jeweils einem Nord- und einem Südpol. Man stellt sich vor, dass jeder Magnet aus geordneten Elementarmagneten besteht. Begründe, dass es keine Magnete gibt, die nur einen Nordpol, aber keinen Südpol haben. Jeder Magnet besteht aus geordneten Elementarmagneten. Sägt man den Magnet in der Mitte durch, so bleibt die Ordnung erhalten. Der Magnet besteht immer noch aus Elementarmagneten. Weiteres Zersägen ändert daran nichts. Du schlägst mit dem Hammer auf einen magnetisierten Eisendraht. Er ist dann kein Magnet mehr. Erkläre dies mit Hilfe des Modells der Elementarmagnete. Durch die Erschütterung geraten die Elementarmagnete wieder durcheinander. Ein Gegenstand aus Eisen wird sowohl vom Nord- als auch vom Südpol eines Magnets angezogen. Erläutere dies mit Hilfe der Vorstellung von den Elementarmagneten. Wenn dem Gegenstand aus Eisen der Nordpol eines Magnets zugewandt ist, richten sich die Elementarmagnete des Eisenstücks so aus, dass ihre Südpole dem Magnet zugewandt sind. Ungleichartige Pole ziehen sich an. Ist dem Eisenstück der Südpol des Magnets zugewandt, richten sich die Elementarmagnete so aus, dass dem Magnet ihre Nordpole zugewandt sind - daher auch in diesem Fall Anziehung.",140.0,EKV_Physik,,,24,13UI7608E2c6uSrPNzIeD8
17884,deu,"Um welches Satzglied handelt es sich bei der fett markierten Wortgruppe?Vielleicht finden wir einen Platz, um uns unterzustellen.",,156.0,Lernnavi Deutsch - Aspect 2.0,,,18,3ACb1T5UGua7h7f8FSqaWu
17885,deu,Erkläre die Bedeutung des folgenden Ausdrucks:fachsprachlich,,156.0,Lernnavi Deutsch - Aspect 2.0,,,6,1hKt5CrhMQAagkCrji3N9R
17888,deu,Ein Spediteur hat als Vermittler gehandelt. Der vom Spediteur beigezogene Luftfrachtführer hat die transportierten Güter fahrlässig beschädigt. a) Haftet der Spediteur gemäss den AB Spedlogswiss für diesen Schadenfall? Begründen Sie Ihre Anwort in 1 - 3 Sätzen.,,150.0,VBV Default,,,37,6DvS96KwhG78OpJTAtIZn
17914,deu,"Um eine Situation oder ein Problem aus verschiedenen Blickwinkeln zu betrachten und eine ausgewogenere Sicht der Dinge zu erhalten, könnte ich eine Methode anwenden, die sowohl in Gruppen als auch einzeln eingesetzt werden kann. Es handelt sich hierbei um die Methode:",,11.0,connectsolutions_de,9. Innovative Lösungen zur Problemlösung,,41,9cim8UNPKLr8OojzmolSk5
17915,deu,"Worauf achten wir, wenn wir ein neues Problem mit einer früheren Erfahrung vergleichen?",,11.0,connectsolutions_de,10. Vernetzt denken und handeln,,13,8zTNV4Pt1ztarKfB0Tq4tv
17916,deu,"Es ist eine gute Wiederholungsmethode, für längere Texte oder Prüfungsinhalte eigene Zusammenfassungen zu verfassen. Welche visuelle Methode könnte wirksam sein, außer sich auf die wirklich wichtigen Punkte zu konzentrieren, den Inhalt in eigenen Sätzen zu verfassen und sich auf die wichtigsten Ideen zu beschränken?",,11.0,connectsolutions_de,11. Integration von Lehrinhalten,,44,4WVeP5IyKpzaT42P2X5pOU
17917,deu,"Wenn ich mein Wissen in einem Themenbereich anwenden möchte, lege ich eine praktische Umsetzung fest. Diese Umsetzung beruht auf der Festlegung eines zentralen Punktes, der mich durch den gesamten Prozess leiten wird, um so Ergebnisse zu erzielen. Das Wichtigste zur Umsetzung ist:",,11.0,connectsolutions_de,3. Festlegen von Zielen,,42,7un4l19oe9E6gakeiLnkad
