taskId,description,topic
842,1u0H2lvye0E7gEWmhESA6f,schreib satz passiv vergangenheit modalverben musik musst festiv absagen,0
843,2flHaZg4UyEarom9RTuPhf,beschreiben aggregatszustandswechsel verdampf zeichen,2
844,3CdZuH19w7e8HUlfmoNPZv,verandern siedepunkt flussigkeit umgebungsdruck absenken zeichen,2
845,1wirvNutZ3x9XdgVnBnTmc,vergleich verdunsen verdampfen entscheidend unterschi zeichen,2
846,7D8H4VJghgH96RdqSzkm3Q,unterscheiden direkt indirekt beheizung zeichen,2
847,5Ni0xMyRgMj9H2i1Nl3i5O,zielsetzung folgend verdampfungsprozess zeichen verdampf eindampfe abdampfen,2
848,5zoccFpLdJI6ZSEIsazIxY,setzen gesamtdampfdruck dalton homogen flussigkeitsgemisch zusammen zeichen,2
849,ao9KWS5EhGka20G5MYlTab,sagen sied tau diagramm zeichen,2
850,2We7OITJqShaBs2QTFxN37,verstehen fraktionierte destil zeichen,2
851,5FCMmLAlN8P8KxunvcBvXm,verhalt dampfdruck mischbaren flussigkeitsgemisch zeichen,2
852,2fd5uM5e0c774IjsBexzCf,beschreiben azeotrop punkt wirken siedepunktsminimum thermisch trennung zeichen,2
853,18qLjNkoTne6YzaNt6Wmtr,worin unterscheiden rektifik destil zeichen,2
854,2McXKHRY8xw71KCkF7IRp2,fest lose kolonneneinbaute nennen jeweil kolonneneinbaut vergleich beid genannt art bezug trennleistung zeichen,2
855,2z8ADyrFfKz7xihx0NcUeN,einfluss konn rektifik trennleistung nehmen temperaturen siedenden sumpf stetig fallen zeichen,0
856,arSclqtvRkv5MRYCjJZ7D7,beschreiben begriff flut rektifikationskolonn nennen msr technisch faktor woran flut erkennen konn zeichen,2
857,3m78t8qx03m9U2T2yNfV90,unterschied kontinuierlich diskontinuierlich rektifik hinblick thermodynamisch gleichgewicht zeichen,2
858,9qF9TpPTZ0SalqKto7A1nv,beschreiben eigen wort sachtext literarisch text,2
859,1Htk8NOyPRj7dnNvhYMErq,definieren begriff rechtsfahigkeit handlungsfahigkeit eigen wort konkret beispiel,2
860,7xfVq968YI481eKvwnZcjm,gesetz enthalten einflussreich bestimmung berat institution welt kapitalanlag list vollstandig,2
861,9kbf4hGffFK8M2gx73sNof,gesetz enthalten einflussreich bestimmung berat institution welt kapitalanlag list vollstandig,2
862,axaA8awgx137AXm9TG4tps,ada arbeiten naherin textilindustri berichten problem heimatland stell dar einfluss fast fashion leben arbeitsbedingung bangladesch,3
863,4iKvmjujZXZ7RXhYMJjqU7,begrund magnet nordpol sudpol model magnet manfr grot luchow munzen schraubenmutter ziehen normalerweis gegenseitig trotzdem munz schraubenmutt gehalt munz untereinand ziehen stricknadel magnet streicht pol stark magnet mehrmal richtung uber stricknadel stahl nadel anschließend buroklamm eisen anziehen stricknadel magnetisiern marzel alfr schwabisch gmund untersuchen stricknadel magnetnadel magnetisiert durchtrennt stricknadel miten beid teilstuck vollstandig magnen jeweil nord sudpol model elementarmagnen beobachtung erklaren stellen stricknadel vieler klein magneten bestehen elementarmagnet model elementarmagnen marzel alfr schwabisch gmund anwendung model konnen ordnung elementarmagnen aufheben stricknadel magnet normal stricknadel gelingen tatsachlich mehrere hammerschlage stricknadel magnen stark erhitz stricknadel entmagnetisiern eisennagel lassen sogar leicht magnetisier entmagnetisiere stricknadel stahl stahl besond metal legierung hauptsachlich eisen bestehen nord sudpol magnet treten gemeinsam teil magnet entstehen neu magnet jeweil nord sudpol stellen magnet geordnet elementarmagnet bestehen begrund magnet nordpol sudpol magnet bestehen geordnet elementarmagneten sagen magnen mitt bleiben ordnung erhalten magnet bestehen elementarmagneten weiter zersagen andert daran schlagst hammer magnetisierter eisendraht magnen mehr erklar hilf model elementarmagnen erschutterung geraten elementarmagnen durcheinand gegenstand eisen sowohl nord sudpol magnet anziehen erlaut hilf vorstellung elementarmagneten gegenstand eisen nordpol magnet zugewandt richten elementarmagnen eisenstuck sudpol magnet zugewandt ungleichartig pol ziehen eisenstuck sudpol magnet zugewandt richten elementarmagnen magnet nordpol zugewandt daher fall anziehung,2
864,4kOAqwGzmki8Yl43wBUxla,schreib ausgedachen march verwend dafur vergangenheit,0
865,afmkO1C7Ac68lcnCrGwTCV,lie text aufmerksam fass zusammen lernen haben obst sammelbegriff mensch roh genießbar meist wasserhaltig frucht teil davon beispielsweis sam baume straucher mehrjahrig stauden stammen deutschland liegen durchschnittlich taglich verzehr obst obsterzeugnissen obstsaft laut studi manner gramm frau gramm generalversammlung vereint nation ernennen international jahr obst gemus begriff obst althochdeutsch obaz mittelhochdeutsch e z fruhneuhochdeutsch ob obst baumfrucht setzen verhaltniswort sowi essen verwanden verbalnom ausgangsbedeutung zuspeis grundnahrung ursprunglich wohl hulsenfrucht zusammen unorganisch t endung treten seit jahrhundert bezeichnung gemeinwestgermanisch sieh mittelniederdeutsch ovet avet ove ovest mittelniederlandisch niederlandisch ooft sowi altenglisch ofet t unterscheidung obst gemus biologisch kulturel bedingen daher unscharf regel stammen obst mehrjahrig gemus einjahrig pflanze laut lebensmitteldefinit zuckergehalt obst meist hoch botanisch entstehen obst befruchten blute gemus entstehen pflanzenteil paprika tomaten kurbiss zucchini auberginen gurken frucht gehore laut obig botanisch definit obst befruchten blut entstehen einjahrig pflanze lebensmitteldefinit gemus gemeinhin wegen fehlend suße beziehungsweis saur fruchtgemus bezeichnen rhabarb hingegen blattstiel obst verwenden unten beschreiben einteilung obst obstartengruppen kernobst steinobst exotisch fruchen usw heuen handel ublich botanik dagegen fasst sammelbegriff obst derjenige sam frucht kultivieren wild wachsend pflanze zusammen allgemein roh gegesse angenehmem meist sußlich sauerlich geschmack sofern dabei sam handeln wegen hoch zuckergehalt verbunden hoch energiegehalt nahrhaft wahrend fruchen der sam haufig verzehren regel fruchtfleisch hoch wassergehalt daher geringe nahrweren besitze dank gehalt vitamin mineralsalzen stellen wichtig erganzung nahrung dar,2
866,68TmHMjft5H9uUTh4rhqA9,schreib vergleichssatz prasen umso mannschaft stark viel fan,4
867,3TqNGlb7PII8LkzVkG6FU4,schreib vergleichssatz prasen umso fotografin bekannt ausstellung gut besuchen,0
868,3BGVMEwJFVUagvQnKWW2ef,schreib vergleichssatz prasen desto maler kreativ gemald originel,4
869,od7e2DhcEOaErDk1ncazT,schreib vergleichssatz prasen desto thema wichtig publikum groß,0
870,1O9U2H0N0mv9setnT2RUTO,schreib vergleichssatz prasen desto produkt teu film spektakular,0
871,8wf5SrLr60U7ki5mLZTrM3,schreib bewerbung job unternehmen schweiz,2
872,a7UEX5nxZkL8w79MAnOE6w,schreib bewerbung job unternehmen schweiz,2
873,8BAbNzgEtcIahcbtMilf2r,schreib bewerbung job unternehmen schweiz,2
874,7Re72Khb0Z16OieFBh5A5Y,ube deutschkenntniss bewerbungsschreibe unternehmen schweiz verfassen anweisung recherch wahl real fiktiv schweiz unternehmen interessiert recherchier branch kultur wert unternehmen stellenbeschreibung find spezifisch stell bewerben mochtest erstel fiktiv stellenbeschreibung unternehmen passt bewerbungsschreibe verfass bewerbungsschreibe fahigkeit erfahrung darlegst stell qualifizieren acht darauf schreiben formal anforderung bewerbung schweiz entsprechen anred abschlussformel etc bezieh recherchieren unternehmenskultur erklar warum ideal kandidat spezifisch unternehmen,2
875,aoATpLgjiwJ68hbqvACPwM,schreib bewerbung job unternehmen schweiz,2
876,6dk9EgRIVub9M5N32SWezl,schreib bewerbung job unternehmen schweiz schreib satz,0
877,4Z4s9WDZbZZ5MWfDGibDq2,schreib bewerbung job unternehmen schweiz,2
878,9ciXfZ2MoBP6CzGkUiIWep,schreib satz konjunktiv hau mussen,0
879,aiFacA52pmF7tDN3YCX2ZB,schreib satz prateritum fruh reise mehr welt,0
880,2nwuhPsMP466vRSH9kQDVe,schreib satz prateritum gestern fruh bringen alina kind schule,0
881,7ZoX0k2wkkM7CLnRwdaKRv,schreib satz prasen passend reflexivpronomen vorbereit prasent,0
882,2p5Mk3RoZrcaaVHksLPz3u,schreib satz prateritum vergangenheit laufen mensch mehr fuß,0
883,76fCi7SP2A99oGov2vgrm9,schreib satz passiv prasen ordn musse hole,0
884,8plUhotTUJeaC86aSN0eGg,schreib satz prasen passend reflexivpronom kaufen neu smartphon,0
885,63ij6ZRdv7q8Fr6z9HxI72,schreib satz prasen eltern jazzfestiv besuchen,0
886,7weduKsT0FQ9T0RLZ0vx7Z,schreib satz prasen passend reflexivpronom waschen hand,0
887,8SZ1KrdO6nF6B4ASMjqoia,schreib satz passiv prasen famili macht reis,0
888,8ph9LpvEVzTauA7ztxqacf,schreib satz konjunktiv ann gern groß,0
889,2895EVjV5Yg6841Fmlml7n,schreib satz passiv prateritum machen ubungen,0
890,4hjBJwB3hos5V3eeGxcMwk,schreib satz passiv prasen schnitzel brat,0
891,5mTu9TPrNGa8sWNUia9XTQ,schreib satz passiv prasen chefin erklart ziel,0
892,2ZZNHyet4mp7hXUmWzmToi,schreib satz konjunktiv klara gern schwisen,0
893,3xDQQrJO8Yra3tU5Uq8Y00,schreib satz konjunktiv geld leih konne,0
894,368pi6zB3Nw9HluZIp2Ajy,schreib satz konjunktiv bitt fenster offn konne,0
895,7qfNjMfs7a29O3Ed68C3p1,schreib satz passiv prasen mechanik reparieren auto,0
896,2zl7ZMfHffx9zLbOiF5HdG,schreib satz konjunktiv florian gern neu auto,0
897,5IMJHMwzu5I7yhWp913Roc,schreib satz passiv prasen papierkorb musse leer,0
898,18CPn6ywfJw8uDrsqhABHi,schreib satz passiv prasen salatsoß,0
899,4Y329FG8O4Y8H3Kw7f50Qq,schreib satz konjunktiv jamen gern mehr geld,0
900,29rCVEFVf62aWdJtI3nbMX,schreib satz konjunktiv mehr fahren durfen,0
901,8BnEBmZbCi069GHMhGbDq0,schreib satz konjunktiv abend tanzen,0
902,5Stvno2IhjdasSXn3XrYun,schreib satz konjunktiv bitt helfen konn,0
903,21yRWxXuCvn6sFTkx22X8a,schreib satz konjunktiv heuen abend helfen konn,0
904,a2HUL9vSC9y8whJSKnVpmc,schreib satz konjunktiv maria gut lehrerin,0
905,65fEo4gqPMb7N0Rulucm7b,schreib satz konjunktiv john gern ausland arbeiten,0
906,6Zdqa7QH9Me6sHnFw6uotW,schreib satz konjunktiv maria gern blond,0
907,avJtnkFcsh26j1gvUIGOHq,schreib satz passiv perfekt mann bad reinigen,0
908,6fRbKtzl2afaF0kCbTG31H,schreib satz konjunktiv leila fruher kommen sollen,0
909,997ez0nfXza9vXnK8AwA9Z,schreib satz konjunktiv gern tanzen,0
910,6WQNq26q6D271GRDXcA6BM,schreib satz passiv prasen arzt operieren knie,0
911,1qrQzv2LNif9JpfOgrzNn6,schreib satz passiv prasen gartner baum gießen,0
912,2jrab1VnBXA6eyetfZmU2P,schreib satz passiv perfekt kollegin e mail schreiben,0
913,2Ecwiu1esCx8uVGItEOmnS,schreib satz passiv pras musik erfolg feiern,0
914,aSySAEYykra5ZxUuzR8vh1,schreib satz passiv prasen arzt knie operieren,0
915,5RFoOcZ4h4L6P0xxO2em5B,schreib satz passiv pras blum sollen gießen,0
916,4nF4D5IUd3A8ZY286qP9va,schreib satz passiv pras richter urteil sprechen,0
917,8GfPKHPRlXS6ywR3nnthcP,schreib satz passiv prasen lehrer aufgeben erklaren,0
918,7s5PnnG8UVZ7FvKB0dQgWI,schreib satz passiv prasen team auftrag ausfuhren,0
919,2fJih9u1dSR9T53ZPw9yIx,schreib satz passiv prasen fahrer fahrt bu,0
920,3hzFvOyo4G8unsr9Asn55,schreib satz passiv prasen tisch decken,0
921,3fCOf4a5mwd6aUHvTHlduC,schreib satz passiv prasen schuler hausaufgeben,0
922,6r1ZJZyjJtS88OJQiiiBwL,schreib satz passiv prasen schuler lesen buch,0
923,a2d5sPh9xt29j1eNdCez2S,schreib satz passiv prasen wasch waschen,0
924,SOss1F19qH8468RS7IMei,schreib satz passiv perfekt eltern wohnung renovieren,0
925,7cJ9K1qCtI97GzYdEQwkCV,schreib satz passiv pras vertrag konn unterschreiben,0
926,1FFNeGrIH7c88i0Qr9bcTM,schreib satz passiv prateritum lernen vokabeln,0
927,43gKm6gAalXamaX3dkCmZD,schreib satz passiv prasen mull trennen,0
928,9zDFgFYnRuW9G9wQ7L1IZW,schreib satz passiv prateritum wiederholen regel,0
929,6RnHt50sjHgaDtIaeHVZ2c,schreib satz passiv vergangenheit modalverben mitarbeit chef anrufen,0
930,2qQqlby4X2j5ICT3HoEmbK,schreib satz passiv prateritum ubt aussprechen,0
931,7OWYgV4ubH8NCfn9Dlrbj,schreib satz passiv perfekt hausmeist paket abholen,0
932,3JruYVUFyq59zfaADMX2hs,schreib satz passiv prateritum schreiben text,0
933,9eJhxopJ1gm6XXo2ixHIxh,schreib satz passiv prateritum schreiben test,0
934,2ZxU9pylvqhaCGY2cmDlN7,schreib satz passiv prateritum prasentiert thema,0
935,6Lkhn9ElCoq5zVbyt2s6lt,schreib satz passiv vergangenheit modalverben ministerin ausstellung eroffnen,0
936,caGXffPM9M724CEgr9JI2,schreib satz passiv perfekt mitbewohn kaffen kochen,0
937,H2ebpmzTOY88FpcHg3oT8,schreib satz passiv perfekt kellnerin kuchen servieren,0
938,sqL3ZEge25aocJvEN4XUH,schreib satz passiv vergangenheit modalverbe fan können sang begrußen,0
939,29Rg58SZ80i8yR4HXGSEP6,schreib satz passiv vergangenheit modalverben sachbearbeit antrag prufen,0
940,7niBKQ4Mg3w7PT2CqKCLeY,schreib satz prasen achtung nom gehor n deklin paul lernen nachbar,4
941,6EAuWal2C3c9o4wz77nFyt,schreib satz passiv perfekt studentin prufung schreiben,0
942,2Aotrzgv5818HwF4uuYaEA,schreib satz passiv vergangenheit modalverben musik musst festiv absagen,0
943,8PsTIzXU6iYaelGFi459jO,schreib satz passiv perfekt mama kuchen gebacken,0
944,gXbMhiqX3BaPmaLdys3MV,schreib satz passiv vergangenheit modalverben regierung konnen demo verbieten,0
945,45TrGCUatMF7PYfFOhfiwF,schreib satz passiv vergangenheit modalverben hotelperson konnen gast empfangen,0
946,6UMdBwE4wi79rDhNosFi8L,schreib satz prasen achtung nom gehor n deklin helfen tourist,4
947,7IkR6eerZxR73eIqdMgRxg,schreib satz prasen achtung nom gehor n deklin vater,4
948,8KcevsAt2qG95zFywlL87O,schreib satz passiv prasen e mail mussen schreiben,0
949,a6c7eVuW3OeaSdVB1rph6x,schreib satz passiv prasen kunstlerin geig spielen,0
950,7qP4huiagGu6T2hov2pl6R,schreib satz passiv prasen polizist fangen dieb,0
951,4jI0YeB1Yzj7PIXlZIOoeo,schreib satz passiv pras kartoffel pl schalen,0
952,3z5ZZ36WPCW8b6v2hnvZ5H,schreib satz prasen achtung nom gehor n deklin kassiererin helfen kund,4
953,1sMQaomgAsI6bnL0V6o0NK,schreib satz passiv prasen geschirr spulen,0
954,7iYhOB4UA989EaTPyEdIMk,schreib satz passiv prateritum lernen grammatik,0
955,7EGRaIo3gz18w30nFzgRNX,schreib satz passiv prasen nudeln pl kochen,0
956,aBm9xE2RxrkaKAWw3u3ZM4,schreib satz passiv prasen kaff durfen servieren,0
957,407GCnKejJJ9drvYzNaQER,schreib satz passiv prateritum hort hortext,0
958,2UV3TtcEQsM6wW4S0IGOCV,schreib satz passiv pras paket sollen bringen,0
959,7Hz2etFEERN6VW83C8LCGX,schreib satz passiv prasen grafik sollen prasentier,0
960,aUPijlWnPzi69f7HS5s9w8,schreib satz passiv prasen dokument musse kopieren,0
961,9tTTKNXKT9J8v4JN2n2eGq,schreib satz passiv prasen assist anruf annehmen,0
962,8ByID7rCBuaaJ9MAPAso3O,schreib satz passiv vergangenheit modalverben spieler ball werfen,0
963,anOQZcHG4Pp6FjOzFvFnRo,schreib satz passiv prateritum -- zusammenfassung,0
964,3wCQnuE8uzv7btIrgp0jbR,schreib satz passiv perfekt schulerinn parti organisieren,0
965,1mVi3s4wpac73MNNXu7Z0G,schreib satz passiv perfekt nachbarin fleisch gebrat,0
966,7iwb2ZlmABi7DRhd4YYjsb,schreib satz passiv perfekt assistentin vertrag kopieren,0
967,5razYsjuEnn9lIvmokYi21,schreib satz passiv vergangenheit modalverben team spiel verschieben,0
968,1IPMvq9fpFM7VA2xf7LZJm,schreib satz passiv vergangenheit modalverben mutter geschenk abholen,0
969,2JEHGH0JD1Z7GTPY0J3yyy,schreib satz passiv vergangenheit modalverbe studierend dürfen flyer verteilen,0
970,7UFu66LJ5Em8nJdVm4hnsG,schreib satz passiv vergangenheit modalverben tourist musst urlaub abbrechen,0
971,18Sew476hwiamXnfMYOpXX,formel zukunft schreib satz futur chefin entscheidung voraussichtlich termin nennen,0
972,4ecsAC23Glv75AdtGdC4Ti,schreib satz prasen achtung nom gehor n deklin dame kussen herr,4
973,8FdlbttdVrRa4rETt3ZqoF,schreib satz prasen achtung nom gehor n deklin schwest hase,4
974,8xw7KhoD3lF89DxYKuJM0A,lie indirekt frage schreib direkt frage sagst bitt kleinst bundesland heißen,2
975,atl58eDYKGXaCsLCM25jSh,lie indirekt frage schreib direkt frage ahnung langst fluss deutschland heißen,2
976,9vnFFJKpV9g8vH3g1togis,lie indirekt frage schreib direkt frage frage viel einwohn deutschland,2
977,8jwLtNeNvcR7aI6ygjQSZX,schreib satz prasen achtung nom gehor n deklin fragen arzt,4
978,7tcqz13XCiO5MROerDEafW,schreib satz passiv prasen kelln tee servieren,0
979,4J12J03UdrP76zecxducwK,schreib satz prasen achtung nom gehor n deklin lehrer erklaren schul problem,4
980,3IGsLYJYhPa7irj7dkPuay,schreib satzen hauptsatz relativsatz kuchen freuen kuchen,3
981,21VdqNdtqXp7XBmIvx8lha,lie indirekt frage schreib direkt frage kannst sagen deutschland bundeskanzlerin bundeskanzl,2
982,9zsiVn5CWHU7shyc50xPo1,schreib satz prasen achtung nom gehor n deklin kunstlerin sprechen journalist,4
983,8dKgcgR1Lg7a96RH4oeG14,lie indirekt frage schreib direkt frage hast ahnung wann tag deutsch einheit feiern,2
984,9H86e2zKvsbaQFUgUtcNBN,lie indirekt frage schreib direkt frage wissen deutschland meer,2
985,3vB8doABs6I72RzxdXtNZK,lie indirekt frage schreib direkt frage sagst bitt hochst turm deutschland stehen,2
986,5cpbzfqrLHL8SEUPrSbmvO,schreib satz infinitiv schlagen spazieren park,1
987,WMX5jlBvfsaqHTPvYLIQh,lie indirekt frage schreib direkt frage weißen hauptstadt deutschland heißen,2
988,J4AIbNIhR57TmKAGwm0HT,schreib satz infinitiv schon trinken kaff freund konne,1
989,18jfBPfXXDA9JnFSgwXNJR,lie indirekt frage schreib direkt frage frage deutsch dialekt sprechen,2
990,5T6bLQEgD6zaI68MIXRnGy,schreib satz infinitiv vergessen einkaufen rechtzeitig,1
991,41LzKLCgXf788rMwAJ4Ku9,schreib satz entwed kannst rot stift blau stift benutzen,0
992,8AO7B9FFGO4aok0vdW8q2f,schreib satz entwed zug flugzeug reis nehmen,0
993,6v1ZluBU2yq9CXneGNmwyq,schreib satz infinitiv maya glucklich berlin konn studieren,1
994,HbmA7TtRvk5JApfagaVyn,schreib satz sowohl garten blum teich,0
995,3owxeMK8RVY5Xc63jFgwxV,schreib satzen hauptsatz relativsatz schuhen freuen uber schuhen,3
996,aQCynqzPOR98SNEr0l2aNp,schreib satz weder caro tragen pullov jack,0
997,6hqiwOTDHKa9G65yiZ8dyW,schreib satz weder bestel pizza pasta,0
998,6Q8yzcUbHgM8gpSNfPAGjV,schreib satz sowohl tragen sommer winter sonnenbrill,0
999,9rl0Qr4kgybaPIEcwGwHeB,schreib satz jan tine restaur kino,0
1000,3Qhv9o4IFWX8vwpDTvvBO1,schreib satz hauptsatz relativsatz auto fahr auto,3
1001,9zFtKbW6ybM719TroUIOTx,schreib satz schulerin klug fleißig,0
1002,8mtWqtQse2h8rdp2qzlUac,schreib satz weder mögen hund katzen,0
1003,9Lbw3Ewyyoc7X96zYXq41B,schreib satz sportlerin trainieren ausdauer kraft,0
1004,4FacYwCR2wo9NCuiqqHOL9,schreib satz entwed konn cafe park treffen,0
1005,6ViSKe3BUou9GtgdgdiZmf,schreib satz infinitiv wichtig kommen punktlich,1
1006,ayC9ozOBy0K6L65npAUwnt,schreib satz prasen achtung nom gehor n deklin freundin heiraten italien,4
1007,2QZEv6IRE4964kiA6wXzS4,schreib satz hauptsatz relativsatz kellnerin erinn kellnerin,3
1008,2DrRIJ71F1v7cs1m6ZbuOl,lie indirekt frage schreib direkt frage weißt lieblingsessen deutschen,2
1009,1YXympEKva27asdT26pVTB,schreib satz passiv prasen mann verkaufen getrank,0
1010,1CS2rHcA2mD5ycKiHmllcH,schreib satz passiv vergangenheit modalverbe studierend dürfen prufung wiederholen,0
1011,9EBeN3LZsaQ7eHVBBCWmHs,schreib satz prasen passend reflexivpronom beeilen,0
1012,1yjPgYdEwYp6QIR27uc1K6,schreib satz prateritum gestern kommen viel leut versammlung,0
1013,5sGfkCckj2z7Om9HOLFHV3,schreib satz prateritum letzter woch helfen nachbar umzug,3
1014,7jfzLg4788D8L2fDvlRCOV,schreib satz prasen fatima buch verkaufen,0
1015,3V57PIIkQfw91dmFa2xqm8,schreib satz prasen passend reflexivpronom entscheiden ausflug park,0
1016,4Nth9um0ept9f9SsnJVzUX,schreib satz prasen passend reflexivpronom verletzen hand,0
1017,9pnqqZM20uW7lzaOQO4n5G,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil oma reparieren enkelin kleid,0
1018,2JQedHQhO1c6lcXbyN66B1,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil mann schreiben freundin nachricht,0
1019,5iSxFszB3Nq60cyKhGOzje,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil hasan erklaren mitarbeiterin aufgeben,0
1020,59c5wOYtTQK7TgcnCZXitO,nominativ akkusativ dativ schreib satz prasen mann schenken frau blum pl,0
1021,1mzBqcr4VOD7J8oyNYPnBV,nominativ akkusativ dativ schreib satz prasen kellner servieren gast pl essen,0
1022,aXEPvx0DNfe8cdumjmnAQk,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil lehrer schul buch,0
1023,sEAcAVqvbJ8HbfJKXRmvF,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil fotogreffen mann bild,0
1024,1q3mqJjY1o06Dsy8UlDSEP,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil geschwist schicken bruder einladung f,0
1025,5nVQ29lRmap8qtl1dduSai,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil kaufen freundin ring m,0
1026,9aplX7Vkpty72SXibJ1t7w,nominativ akkusativ dativ schreib satz prasen madch schreiben freund e mail,0
1027,6OhAJwq7a9MaCHM87LJnWN,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil schenken schwester buch m,0
1028,3NHGAHAwWOK8VgHYumTRdd,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil backen eltern kuchen m,0
1029,33lIxu2elw1aKNw5BqdJsJ,nomen stehen akkusativ dativ schreib satz prasen beginn markiert teil william erzahlen freund geschicht f,0
1030,63J1cI0bbDWazhHRHSvgbq,nominativ akkusativ dativ schreib satz prasen mutter kaufen kind jack,0
1031,tuNWQazyrq8ky578noR7W,nominativ akkusativ dativ schreib satz prasen vater reparieren sohn fahrrad,0
